workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
365960,TREE/SEEDLING PLANTING,4,CLOSED,"UF, IN-HOUSE",2023-01-05 21:02:00,2024-01-05 21:02:00,2023-01-05 21:02:00,2023-01-09 11:57:00,01,529E,11903 BELLAIRE BLVD (ALIEF NEIGHBORHOOD PARK),"Remove and replace 3 dead Pine trees. See photos. 3 new 30-gal Pine trees will be delivered to the park on Monday, 1/9/23 by 8:00 AM by TreeLife Farms. The driver will contact Javier.",TREEPLANTING,2023-01-05 09:02 PM,,0.0,"From Request 191714:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: 
  Comments: Trees on the northwest side of the park (Bellaire facing) need canopy raised. The ones on the Jetty Lane could use a trim. Please see email attached.","2, ZONE",191714,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-05,09:02 PM,2024-01-05,09:02 PM,2023-01-05,09:02 PM,2023-01-09,11:57 AM,2023-01-05,09:02 PM
365961,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-01-05 21:18:00,2023-01-15 21:18:00,2023-01-05 21:18:00,2023-01-07 11:54:00,01,493L,901 BAGBY ST,Remove Christmas Tree stump at City Hall. Be on site by 8:00 AM. Prime Trees will bring their grapple truck.,TREEMAINTENANCE,2023-01-05 09:18 PM,,246.0,"From Request 192043:
  Code: Tree Planting
  Description: Tree Planting Inspection
  Details: 
  Comments:","1, ZONE",192043,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5.0,2023-01-05,09:18 PM,2023-01-15,09:18 PM,2023-01-05,09:18 PM,2023-01-07,11:54 AM,2023-01-05,09:18 PM
365962,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-01-06 07:20:00,2023-01-07 07:20:00,2023-01-06 07:20:00,2023-01-10 07:42:00,01,452L,W 43RD ST & SUE BARNETT DR,"Remove fallen less than 10"" pine in Sue Barnett Park. Low Priority ",TREEMAINTENANCE,2023-01-06 07:20 AM,,0.0,"From Request 190460:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-08T08:45:51.512-05:00 Dynamic365 Case Id : 2200582192
  Comments: Ent","3, ZONE",190460,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-06,07:20 AM,2023-01-07,07:20 AM,2023-01-06,07:20 AM,2023-01-10,07:42 AM,2023-01-06,07:20 AM
365963,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-01-06 08:08:00,2024-01-06 08:08:00,2023-01-06 08:08:00,2023-01-06 12:00:00,B,454C,5213 WESTBROOK RD,"2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2023-01-06 08:08 AM,,0.0,"From Request 191999:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: Please see email. For lots 5,000 square feet and greater, two trees are required to be planted to meet tree planting requiremen","4, ZONE",191999,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2023-01-06,08:08 AM,2024-01-06,08:08 AM,2023-01-06,08:08 AM,2023-01-06,12:00 PM,2023-01-06,08:08 AM
365964,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-01-06 08:17:00,2024-01-06 08:17:00,2023-01-06 08:17:00,2023-01-06 12:00:00,C,492L,311 MALONE ST,"3 American Holly - 1 1/2"" caliper ",TREEPLANTING,2023-01-06 08:17 AM,,0.0,"From Request 192486:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: Demolition plan, write removal permit at end of day for 16"" multistem Camphor, driveway and sidewalk will go through tree.Pleas","2, ZONE",192486,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2023-01-06,08:17 AM,2024-01-06,08:17 AM,2023-01-06,08:17 AM,2023-01-06,12:00 PM,2023-01-06,08:17 AM
365965,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-01-06 08:39:00,2024-01-06 08:39:00,2023-01-06 08:39:00,2023-01-06 12:00:00,C,452L,4710 BRINKMAN ST,"4 Yaupon Holly - 4"" caliper",TREEPLANTING,2023-01-06 08:39 AM,,0.0,"From Request 192648:
  Code: Tree Protection Rev
  Description: Tree Protection Review Inspection
  Details: 
  Comments: Please see site plan.","3, ZONE",192648,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,3.0,2023-01-06,08:39 AM,2024-01-06,08:39 AM,2023-01-06,08:39 AM,2023-01-06,12:00 PM,2023-01-06,08:39 AM
365966,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-06 08:53:00,2023-02-05 08:53:00,2023-03-13 12:00:00,2023-06-20 12:00:00,D,533R,"6601 NEW YORK ST, HOUSTON, TEXAS, 77021",Trim one Private live oak 14ft above the street and clear obstruction to the stop sign.,TREEMAINTENANCE,2023-01-06 08:53 AM,FY23 - Tree Maintenance,115.0,Invoice #142099,"6, ZONE",190508,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-06,08:53 AM,2023-02-05,08:53 AM,2023-03-13,12:00 PM,2023-06-20,12:00 PM,2023-01-06,08:53 AM
365967,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-06 09:19:00,2023-02-05 09:19:00,2023-03-13 12:00:00,2023-06-27 12:00:00,D,533L,"3714 DAPHNE ST, HOUSTON, TEXAS, 77021","Remove one 20"" dead pecan in front of the address and grind the resulting stump. ",TREEMAINTENANCE,2023-01-06 09:19 AM,FY24 - Prime Trees,336.0,Invoice #143226,"6, ZONE",190885,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-01-06,09:19 AM,2023-02-05,09:19 AM,2023-03-13,12:00 PM,2023-06-27,12:00 PM,2023-01-06,09:19 AM
365968,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-01-06 09:43:00,2023-01-07 09:43:00,2023-01-06 09:43:00,2023-01-07 13:28:00,04,533K,"3300 ALICE ST, HOUSTON, TEXAS, 77021",Remove three downed Hackberries along ditch across vermillion apt. Low priority (no emergency),TREEMAINTENANCE,2023-01-06 09:43 AM,,0.0,"From Request 190853:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-25T15:04:44.728-05:00 Dynamic365 Case Id : 2200603840
  Comments: Entered C","6, ZONE",190853,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-06,09:43 AM,2023-01-07,09:43 AM,2023-01-06,09:43 AM,2023-01-07,01:28 PM,2023-01-06,09:43 AM
365969,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-06 10:27:00,2023-02-05 10:27:00,2023-03-13 12:00:00,2023-06-27 12:00:00,D,533H,"5800 SCOTT ST, HOUSTON, TEXAS, 77021",Remove 1 Palm tree on median at the intersection of charlstern and Scott Street and grind the resulting stump.,TREEMAINTENANCE,2023-01-06 10:27 AM,FY24 - Prime Trees,336.0,Invoice #143226,"6, ZONE",190501,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-06,10:27 AM,2023-02-05,10:27 AM,2023-03-13,12:00 PM,2023-06-27,12:00 PM,2023-01-06,10:27 AM
365970,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-01-06 14:24:00,2023-01-16 14:24:00,2023-01-06 14:24:00,2023-01-07 12:55:00,03,533H,"3706 SOUTHMORE BLVD, HOUSTON, TEXAS, 77004",Trim overgrown branches / bushes to clear sidewalk across Nuria square apt.,TREEMAINTENANCE,2023-01-06 02:24 PM,,371.0,"From Request 190216:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-08-30T23:23:07.685-05:00 Dynamic365 Case Id : 2200572357
  Comments: Ref to ca","6, ZONE",190216,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-06,02:24 PM,2023-01-16,02:24 PM,2023-01-06,02:24 PM,2023-01-07,12:55 PM,2023-01-06,02:24 PM
365971,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-06 18:59:00,2023-02-05 18:59:00,2023-01-07 12:00:00,2023-01-07 12:00:00,I,493L,901 BAGBY ST,"Remove stump from the culvert at City Hall. Urban Forestry crew will be on site Saturday, 1/7/23 at 8:00 AM.",TREEMAINTENANCE,2023-01-06 06:59 PM,FY23 - Tree Maintenance,246.0,Invoice#135249,"1, ZONE",192043,00 - Work completed by in-house or contractor.,Tree Planting,Tree Planting Inspection,5.0,2023-01-06,06:59 PM,2023-02-05,06:59 PM,2023-01-07,12:00 PM,2023-01-07,12:00 PM,2023-01-06,06:59 PM
365972,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-01-08 21:18:00,2023-01-18 21:18:00,2023-01-08 21:18:00,2023-01-10 08:38:00,02,489U,2801 WALNUT BEND LN,Remove tall shrubs in front of the Walnut Terrace Apartments. See photos attached.,TREEMAINTENANCE,2023-01-08 09:18 PM,,0.0,"From Request 192727:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: 
  Comments:","2, ZONE",192727,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-08,09:18 PM,2023-01-18,09:18 PM,2023-01-08,09:18 PM,2023-01-10,08:38 AM,2023-01-08,09:18 PM
365973,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-09 07:59:00,2023-02-08 07:59:00,2023-03-13 12:00:00,2023-10-05 12:00:00,C,530R,8823 MCAVOY DR,"Remove and stump grind 25"" pine near driveway ",TREEMAINTENANCE,2023-01-09 07:59 AM,FY24 - Prime Trees,378.0,Invoice #147661,"7, ZONE",190369,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-09,07:59 AM,2023-02-08,07:59 AM,2023-03-13,12:00 PM,2023-10-05,12:00 PM,2023-01-09,07:59 AM
365974,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-09 10:09:00,2023-02-08 10:09:00,2023-03-13 12:00:00,2023-07-18 12:00:00,H,493D,"1301 LUZON ST, HOUSTON, TEXAS, 77009",Remove one Ash tree at Gano road and grind the resulting stump.,TREEMAINTENANCE,2023-01-09 10:09 AM,FY24 - Prime Trees,336.0,Invoice #143736,"4, ZONE",190032,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2023-01-09,10:09 AM,2023-02-08,10:09 AM,2023-03-13,12:00 PM,2023-07-18,12:00 PM,2023-01-09,10:09 AM
365975,TREE/SEEDLING PLANTING,4,CLOSED,"UF, PARTNER",2023-01-09 10:13:00,2024-01-09 10:13:00,2023-01-09 10:13:00,2023-12-13 12:00:00,H,493D,"1301 LUZON ST, HOUSTON, TEXAS, 77009",Adopt-A-Tree Program - 1 Live Oak,TREEPLANTING,2023-01-09 10:13 AM,,0.0,Adopt-A-Tree Program - 1 Live Oak (or any available oak),"4, ZONE",190032,01 - Planting completed or has been approved.,Tree Removal,Tree Removal Inspection,0.0,2023-01-09,10:13 AM,2024-01-09,10:13 AM,2023-01-09,10:13 AM,2023-12-13,12:00 PM,2023-01-09,10:13 AM
365976,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-09 12:34:00,2023-02-08 12:34:00,2023-03-13 12:00:00,2023-07-11 12:00:00,C,532G,2324 WATTS ST,"Remove and stump grind 16"" dead water oak near driveway ",TREEMAINTENANCE,2023-01-09 12:34 PM,FY24 - Prime Trees,231.0,Invoice #143736,"7, ZONE","190403,195503",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-09,12:34 PM,2023-02-08,12:34 PM,2023-03-13,12:00 PM,2023-07-11,12:00 PM,2023-01-09,12:34 PM
365977,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-09 13:55:00,2023-02-08 13:55:00,2023-03-13 12:00:00,2023-06-08 12:00:00,B,454G,"8305 HOFFMAN ST, HOUSTON, TEXAS, 77016",Remove one diseased and decayed tree in front of the address and grind the resulting stump. ,TREEMAINTENANCE,2023-01-09 01:55 PM,FY23 - Tree Maintenance,336.0,Invoice #141519,"4, ZONE",190202,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-09,01:55 PM,2023-02-08,01:55 PM,2023-03-13,12:00 PM,2023-06-08,12:00 PM,2023-01-09,01:55 PM
365978,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-09 13:56:00,2023-02-08 13:56:00,2023-03-13 12:00:00,2023-05-22 12:00:00,C,492W,4116 LAW ST,"Remove and stump grind 12"" multistem hackberry ",TREEMAINTENANCE,2023-01-09 01:56 PM,FY23 - Tree Maintenance,89.25,Invoice #140855,"7, ZONE","190479,194427,194922",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,1.0,2023-01-09,01:56 PM,2023-02-08,01:56 PM,2023-03-13,12:00 PM,2023-05-22,12:00 PM,2023-01-09,01:56 PM
365979,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2023-01-09 14:55:00,2024-01-09 14:55:00,2023-12-13 08:45:00,2023-12-13 12:00:00,D,533L,"3714 DAPHNE ST, HOUSTON, TEXAS, 77021",Adopt-A-Tree Program - 1 Live Oak,TREEPLANTING,2023-01-09 02:55 PM,,0.0,1 Live Oak (or any available oak),"6, ZONE",190885,01 - Planting completed or has been approved.,Tree Removal,Tree Removal Inspection,0.0,2023-01-09,02:55 PM,2024-01-09,02:55 PM,2023-12-13,08:45 AM,2023-12-13,12:00 PM,2023-01-09,02:55 PM
365980,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2023-01-10 07:35:00,2023-01-20 07:35:00,2023-01-10 07:35:00,2023-01-11 09:24:00,01,490U,2450 FONDREN RD,Pick up fallen limbs east of South piney point rd and pinefield ln intersection,TREEMAINTENANCE,2023-01-10 07:35 AM,,0.0,"From Request 190673:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-16T09:49:02.772-05:00 Dynamic365 Case Id : 2200593202
  Comments: Entered C","2, ZONE",190673,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-10,07:35 AM,2023-01-20,07:35 AM,2023-01-10,07:35 AM,2023-01-11,09:24 AM,2023-01-10,07:35 AM
365981,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-10 08:57:00,2023-02-09 08:57:00,2023-03-13 12:00:00,2023-11-25 12:00:00,B,454G,"8701 SANDRA ST, HOUSTON, TEXAS, 77016",Remove one multistump diseased water oak and grind the resulting stump. ,TREEMAINTENANCE,2023-01-10 08:57 AM,FY24 - Prime Trees,682.0,Invoice #149606,"4, ZONE",190795,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2023-01-10,08:57 AM,2023-02-09,08:57 AM,2023-03-13,12:00 PM,2023-11-25,12:00 PM,2023-01-10,08:57 AM
365982,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE 2",2023-01-10 09:27:00,2023-02-09 09:27:00,2023-03-13 12:00:00,2023-04-05 13:10:00,07,489B,13200 ST MARYS LN,Trim Oak blocking street sign at 903 wycliffe dr.,TREEMAINTENANCE,2023-01-10 09:27 AM,,73.0,"From Request 190626:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-14T16:25:32.770-05:00 Dynamic365 Case Id : 2200591044
  Comments: Entered C","2, ZONE",190626,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-10,09:27 AM,2023-02-09,09:27 AM,2023-03-13,12:00 PM,2023-04-05,01:10 PM,2023-01-10,09:27 AM
365983,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE 2",2023-01-10 10:48:00,2023-02-09 10:48:00,2023-03-13 12:00:00,2023-04-04 15:01:00,06,490E,12111 PERTHSHIRE RD,"Trim deadwood, street light and street clearance from 34"" Water Oak next to driveway ",TREEMAINTENANCE,2023-01-10 10:48 AM,,105.0,"From Request 190942:
  Code: Tree Trim
  Description: Tree Trim Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-29T13:40:49.254-05:00 Dynamic365 Case Id : 2200608970
  Comments: Entered C","2, ZONE",190942,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-10,10:48 AM,2023-02-09,10:48 AM,2023-03-13,12:00 PM,2023-04-04,03:01 PM,2023-01-10,10:48 AM
365984,EMERGENCY DEBRIS PICK-UP,1,CLOSED,"UF, IN-HOUSE",2023-01-10 11:04:00,2023-01-11 11:04:00,2023-01-10 11:04:00,2023-01-20 13:52:00,01,454N,7319 CURRY RD (CURRY ROAD PARK),Pick up debris from the ground in multiple places inside curry road park (not emergency) low Priority ,TREEMAINTENANCE,2023-01-10 11:04 AM,,0.0,"From Request 190606:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-14T08:53:12.485-05:00 Dynamic365 Case Id : 2200589944
  Comments: Ent","4, ZONE",190606,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-10,11:04 AM,2023-01-11,11:04 AM,2023-01-10,11:04 AM,2023-01-20,01:52 PM,2023-01-10,11:04 AM
365985,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-10 11:10:00,2023-02-09 11:10:00,2023-03-13 12:00:00,2023-05-26 12:00:00,H,454N,"7319 CURRY RD, HOUSTON, TEXAS, 77093",Remove three dead trees inside curry road park and grind the resulting stump. ,TREEMAINTENANCE,2023-01-10 11:10 AM,FY23 - Tree Maintenance,897.0,Invoice #140855,"4, ZONE",190606,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-10,11:10 AM,2023-02-09,11:10 AM,2023-03-13,12:00 PM,2023-05-26,12:00 PM,2023-01-10,11:10 AM
365986,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-10 11:50:00,2023-02-09 11:50:00,2023-03-03 12:00:00,2023-03-27 12:00:00,B,454T,"5115 HIRSCH RD, HOUSTON, TEXAS, 77026",Remove one dead tree on median and grind the resulting stump. ,TREEMAINTENANCE,2023-01-10 11:50 AM,FY23 - Tree Maintenance,141.0,Invoice #138312.,"4, ZONE",191026,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-10,11:50 AM,2023-02-09,11:50 AM,2023-03-03,12:00 PM,2023-03-27,12:00 PM,2023-01-10,11:50 AM
365987,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-01-10 13:39:00,2023-01-11 13:39:00,2023-01-10 13:39:00,2023-01-20 14:49:00,03,490X,9311 FAIRDALE LN,"Remove broken and hanging limbs from 26"" water oak , high priority ",TREEMAINTENANCE,2023-01-10 01:39 PM,,94.0,"From Request 190471:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-08T11:34:02.986-05:00 Dynamic365 Case Id : 2200582592
  Comments: Ent","2, ZONE",190471,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-10,01:39 PM,2023-01-11,01:39 PM,2023-01-10,01:39 PM,2023-01-20,02:49 PM,2023-01-10,01:39 PM
365988,TRIM BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2023-01-10 13:48:00,2023-02-09 13:48:00,2023-03-13 12:00:00,2023-04-21 09:10:00,02,490X,9311 FAIRDALE LN,"Remove deadwood from 26"" water oak infront of address and trim for street clearance on 40"" Live oak",TREEMAINTENANCE,2023-01-10 01:48 PM,,225.0,"From Request 190471:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-08T11:34:02.986-05:00 Dynamic365 Case Id : 2200582592
  Comments: Ent","2, ZONE",190471,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-10,01:48 PM,2023-02-09,01:48 PM,2023-03-13,12:00 PM,2023-04-21,09:10 AM,2023-01-10,01:48 PM
365989,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-11 08:52:00,2023-02-10 08:52:00,2023-03-03 12:00:00,2023-04-21 12:00:00,C,452Z,1447 YALE ST,"Prune 32"" Live Oak for 14'over the street clearance. Prune large damaged limb that's been hit by vehicles. ",TREEMAINTENANCE,2023-01-11 08:52 AM,FY23 - Tree Maintenance,105.0,Invoice# 139394.,"3, ZONE","190573,194067",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-11,08:52 AM,2023-02-10,08:52 AM,2023-03-03,12:00 PM,2023-04-21,12:00 PM,2023-01-11,08:52 AM
365990,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2023-01-11 10:37:00,2023-01-12 10:37:00,2023-01-11 10:37:00,2023-01-12 08:25:00,01,452R,W 34TH ST & LAWRENCE ST (GRAHAM PARK),Prune broken and hanging limb next to tennis court and playground high priority ,TREEMAINTENANCE,2023-01-11 10:37 AM,,94.0,"From Request 190470:
  Code: Tree Removal
  Description: Tree Removal Inspection
  Details: PRD Service Request record is locked for tranhsfer to PRD-Cityworks Database at 2022-09-08T11:31:23.651-05:00 Dynamic365 Case Id : 2200582584
  Comments: #2","3, ZONE",190470,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2023-01-11,10:37 AM,2023-01-12,10:37 AM,2023-01-11,10:37 AM,2023-01-12,08:25 AM,2023-01-11,10:37 AM
365991,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-11 13:13:00,2023-02-10 13:13:00,2023-03-13 12:00:00,2023-05-11 12:00:00,C,493P,"220 DENNIS ST, HOUSTON, TEXAS, 77006","Prune deadwood and stubs from 38"" Live Oak at intersection of Baldwin and dennis",TREEMAINTENANCE,2023-01-11 01:13 PM,FY23 - Tree Maintenance,115.0,Invoice #140855,"2, ZONE",188651,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,0.0,2023-01-11,01:13 PM,2023-02-10,01:13 PM,2023-03-13,12:00 PM,2023-05-11,12:00 PM,2023-01-11,01:13 PM
365992,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-12 08:13:00,2023-02-11 08:13:00,2023-03-13 12:00:00,2023-04-10 12:00:00,A,451W,1603 GINGERLEAF LN,"Trim 18"" red oak to street clearance infront of address ",TREEMAINTENANCE,2023-01-12 08:13 AM,FY23 - Tree Maintenance,84.0,Invoice #138750.,"3, ZONE",190330,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-12,08:13 AM,2023-02-11,08:13 AM,2023-03-13,12:00 PM,2023-04-10,12:00 PM,2023-01-12,08:13 AM
365993,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-12 08:32:00,2023-02-11 08:32:00,2023-03-13 12:00:00,2023-04-10 12:00:00,A,451W,"1605 GINGERLEAF LN,HOUSTON,77055","Prune private 15"" Hackberry for 14' over the street clearance, on Westwood just west of intersection of gingerleaf",TREEMAINTENANCE,2023-01-12 08:32 AM,FY23 - Tree Maintenance,84.0,Invoice #138750.,"3, ZONE",190605,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-12,08:32 AM,2023-02-11,08:32 AM,2023-03-13,12:00 PM,2023-04-10,12:00 PM,2023-01-12,08:32 AM
365994,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2023-01-12 08:52:00,2023-02-11 08:52:00,2023-03-13 12:00:00,2023-04-05 12:00:00,A,451W,PECH RD & WATERBURY DR,Prune trees Down perch between Longmont and Westview for street and sidewalk clearance ,TREEMAINTENANCE,2023-01-12 08:52 AM,FY23 - Tree Maintenance,6215.0,Invoice #138750.,"3, ZONE",190524,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,3.0,2023-01-12,08:52 AM,2023-02-11,08:52 AM,2023-03-13,12:00 PM,2023-04-05,12:00 PM,2023-01-12,08:52 AM
