workorderid,description,priority,status,submit_to,proj_start_date,proj_finish_date,actual_start,actual_finish,shop,map_page,address,location,category,date_initiated,project,total_cost,comments,zone,request_ids,resolution,sr_problem_code,sr_description,sr_priority,projected_start_date,projected_start_time,projected_finish_date,projected_finish_time,actual_start_date,actual_start_time,actual_finish_date,actual_finish_time,initiated_date,initiated_time
371733,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-03 14:42:00,2024-02-02 14:42:00,2024-01-12 12:00:00,2024-01-27 12:00:00,A,410R,"9500 Deanwood St,  Houston,  Texas,  77040",Remove one dead Hackberry in the median of W gulf bank Rd east of this intersection ,TREEMAINTENANCE,2024-01-03 02:42 PM,FY24 - Prime Trees,89.25,Invoice #152069,"3, ZONE",200673,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-01-03,02:42 PM,2024-02-02,02:42 PM,2024-01-12,12:00 PM,2024-01-27,12:00 PM,2024-01-03,02:42 PM
371743,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-03 17:43:00,2025-01-02 17:43:00,2024-01-03 17:43:00,2024-01-03 12:00:00,I,534L,"3514 Askew St,  Houston,  Texas,  77087","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-03 05:43 PM,,0.0,"(Copied from Service Request 200205): ""Response from 12/15 not attached to SR.""","6, ZONE",200205,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-03,05:43 PM,2025-01-02,05:43 PM,2024-01-03,05:43 PM,2024-01-03,12:00 PM,2024-01-03,05:43 PM
371744,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-03 18:26:00,2025-01-02 18:26:00,2024-01-03 18:26:00,2024-01-03 12:00:00,C,452E,"1642 Viking Dr,  Houston,  Texas,  77018","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-03 06:26 PM,,0.0,"(Copied from Service Request 200457): ""Please see customer's response.""","3, ZONE",200457,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-03,06:26 PM,2025-01-02,06:26 PM,2024-01-03,06:26 PM,2024-01-03,12:00 PM,2024-01-03,06:26 PM
371745,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 06:59:00,2025-01-03 06:59:00,2024-01-04 06:59:00,2024-01-04 12:00:00,B,414T,"10649 Strickland St,  Houston,  Texas,  77093","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 06:59 AM,,0.0,"(Copied from Service Request 200478): ""Please see customer's revised plan.""","4, ZONE",200478,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-04,06:59 AM,2025-01-03,06:59 AM,2024-01-04,06:59 AM,2024-01-04,12:00 PM,2024-01-04,06:59 AM
371747,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 07:18:00,2025-01-03 07:18:00,2024-01-04 07:18:00,2024-01-04 12:00:00,D,533K,"7210 Ardmore St,  Houston,  Texas,  77054","3 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 07:18 AM,,0.0,"(Copied from Service Request 200554): ""Existing oak trees on plan are actually ash, 2 or 3 look like they are greater than 20"" and would qualify for multiple credits since they are in front setback, this with the 3 additional trees looks good. Trees","7, ZONE",200554,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,7.0,2024-01-04,07:18 AM,2025-01-03,07:18 AM,2024-01-04,07:18 AM,2024-01-04,12:00 PM,2024-01-04,07:18 AM
371748,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 07:24:00,2025-01-03 07:24:00,2024-01-04 07:24:00,2024-01-04 12:00:00,D,533U,"8211 Gladstone St,  Houston,  Texas,  77051","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 07:24 AM,,0.0,"(Copied from Service Request 199929): ""Please see customer's response.""","6, ZONE",199929,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-04,07:24 AM,2025-01-03,07:24 AM,2024-01-04,07:24 AM,2024-01-04,12:00 PM,2024-01-04,07:24 AM
371749,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 07:28:00,2025-01-03 07:28:00,2024-01-04 07:28:00,2024-01-04 12:00:00,H,413S,"7702 Gracia St,  Houston,  Texas,  77037","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 07:28 AM,,0.0,"(Copied from Service Request 200608): ""Please see customer's response.""","4, ZONE",200608,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-04,07:28 AM,2025-01-03,07:28 AM,2024-01-04,07:28 AM,2024-01-04,12:00 PM,2024-01-04,07:28 AM
371750,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-04 07:43:00,2025-01-03 07:43:00,2024-01-04 07:43:00,2024-01-04 12:00:00,B,455H,"8515 Sultan Dr,  Houston,  Texas,  77078","1 Live Oak - 1 1/2"" caliper ",TREEPLANTING,2024-01-04 07:43 AM,,0.0,"(Copied from Service Request 200633): ""Please see customer's response.""","4, ZONE",200633,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-04,07:43 AM,2025-01-03,07:43 AM,2024-01-04,07:43 AM,2024-01-04,12:00 PM,2024-01-04,07:43 AM
371751,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-04 07:56:00,2024-01-05 07:56:00,2024-02-13 12:00:00,2024-02-16 12:00:00,F,528V,"Huntington Estates Dr & Hunting Briar Dr,  Houston,  Texas,  77099","Prune broken and hanging limbs over street from 30"" live oak high priority ",TREEMAINTENANCE,2024-01-04 07:56 AM,FY24 - Prime Trees,105.0,Invoice #153325,"2, ZONE","200759,200791,200808",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-01-04,07:56 AM,2024-01-05,07:56 AM,2024-02-13,12:00 PM,2024-02-16,12:00 PM,2024-01-04,07:56 AM
371752,REMOVAL BY IN-HOUSE,2,CLOSED,"GSM, NORTH",2024-01-04 09:30:00,2024-01-14 09:30:00,2024-01-11 15:41:00,2024-02-24 12:00:00,B,375J,"6400 Hawes Rd,  Humble,  Texas,  77396",Remove trees along back of fence behind 6418-6426 Springhaven. Trees not marked. Provide final count of trees upon completion of work.,TREEMAINTENANCE,2024-01-04 09:30 AM,,0.0,Completed on 02/24/2024. See email attached.,"4, ZONE",200577,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-01-04,09:30 AM,2024-01-14,09:30 AM,2024-01-11,03:41 PM,2024-02-24,12:00 PM,2024-01-04,09:30 AM
371753,EMERGENCY TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-01-04 09:48:00,2024-01-05 09:48:00,2024-01-04 09:48:00,2024-01-05 08:34:00,01,493A,"E 6th 1/2 St & Oxford St,  Houston,  Texas,  77007",Trim/remove the broken branches of pine tree by this intersection and clear the street. High priority ,TREEMAINTENANCE,2024-01-04 09:48 AM,,84.0,"(Copied from Service Request 200768): ""At corner, a pine tree is hanging over in street and needs to be trimmed.""","3, ZONE",200768,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-01-04,09:48 AM,2024-01-05,09:48 AM,2024-01-04,09:48 AM,2024-01-05,08:34 AM,2024-01-04,09:48 AM
371755,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-04 10:02:00,2024-02-03 10:02:00,2024-01-12 12:00:00,2025-04-09 12:00:00,E,338V,"318 Shady Lake Dr,  Huffman,  Texas,  77336",Remove and stump grind dead tree in front of lot next to address. ,TREEMAINTENANCE,2024-01-04 10:02 AM,,231.0,Work order cancelled.,"4, ZONE",199952,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-04,10:02 AM,2024-02-03,10:02 AM,2024-01-12,12:00 PM,2025-04-09,12:00 PM,2024-01-04,10:02 AM
371761,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-04 11:04:00,2024-02-03 11:04:00,2024-01-12 12:00:00,2024-06-17 12:00:00,I,535Y,"8219 Cayton St,  Houston,  Texas,  77061",Remove one Ash tree in front of the address and grind stump. ,TREEMAINTENANCE,2024-01-04 11:04 AM,FY24 - Prime Trees,472.5,Invoice #162520,"6, ZONE",200562,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-04,11:04 AM,2024-02-03,11:04 AM,2024-01-12,12:00 PM,2024-06-17,12:00 PM,2024-01-04,11:04 AM
371762,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-04 11:05:00,2024-02-03 11:05:00,2024-01-12 12:00:00,2026-02-13 12:00:00,E,297X,"3600 W Lake Houston Pkwy,  Kingwood,  Texas,  77339",Remove two stem post oak from esplanade of W Lake Houston just north of intersection with Oakwood Forest. Tree not marked,TREEMAINTENANCE,2024-01-04 11:05 AM,,246.75,"Work order completed. 

Melissa notified","4, ZONE",200423,07 - Canceled. Work already completed upon arrival.,Tree Removal,Tree Removal Inspection,0.0,2024-01-04,11:05 AM,2024-02-03,11:05 AM,2024-01-12,12:00 PM,2026-02-13,12:00 PM,2024-01-04,11:05 AM
371766,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-04 12:20:00,2024-02-03 12:20:00,2024-04-23 12:00:00,2024-06-08 12:00:00,A,450F,4500 Campbell Rd (Freshmeadow Park),"Remove and stump grind seven dead trees inside Freshmeadow park. One Elm on east one chinese tallow on west, one chinese tallow on south and  four trees ( One Bald cypress, one tallow, one sugarberry and one willow oak) by parking lot of the park. ",TREEMAINTENANCE,2024-01-04 12:20 PM,FY24 - Prime Trees,1722.0,Invoice #162520,"3, ZONE",200398,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2024-01-04,12:20 PM,2024-02-03,12:20 PM,2024-04-23,12:00 PM,2024-06-08,12:00 PM,2024-01-04,12:20 PM
371767,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-04 13:09:00,2024-02-03 13:09:00,2024-01-11 12:00:00,2024-01-19 12:00:00,C,532C,"2200 University Blvd,  Houston,  Texas,  77030","Prune 21"" live oak blocking sign view on Greenbriar Dr towards south to University Blvd. ",TREEMAINTENANCE,2024-01-04 01:09 PM,FY24 - Westco Grounds,100.0,Invoice #69067,"7, ZONE",200754,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-01-04,01:09 PM,2024-02-03,01:09 PM,2024-01-11,12:00 PM,2024-01-19,12:00 PM,2024-01-04,01:09 PM
371768,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,ISSUED,"UF, CONTRACTOR",2024-01-04 13:32:00,2024-02-03 13:32:00,2024-04-23 12:00:00,2024-02-03 13:32:00,A,450A,"9920 Porto Rico Rd,  Houston,  Texas,  77041 (RL & Cora Johnson Park)",Remove and stump grind one dead  Amrican Elm trees inside RL and Cora Johnson Park by parking lot.,TREEMAINTENANCE,2024-01-04 01:32 PM,FY26 - Prime Trees,630.0,"(Copied from Service Request 200399): ""Review park for dead trees. Generate work orders to in-house for small removals. All other removals go to the contractor. ""","3, ZONE","200399,208805,210402",,Tree Removal,Tree Removal Inspection,3.0,2024-01-04,01:32 PM,2024-02-03,01:32 PM,2024-04-23,12:00 PM,2024-02-03,01:32 PM,2024-01-04,01:32 PM
371769,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-04 13:42:00,2024-02-03 13:42:00,2024-01-12 12:00:00,2024-01-25 12:00:00,D,493T,"3300 San Jacinto St,  Houston,  Texas,  77004"," Prune three live oaks: 12"", 14"" and 21"" for 8' over the roof clearance and away from the building ",TREEMAINTENANCE,2024-01-04 01:42 PM,FY24 - Prime Trees,236.25,Invoice #151922,"2, ZONE",200760,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-01-04,01:42 PM,2024-02-03,01:42 PM,2024-01-12,12:00 PM,2024-01-25,12:00 PM,2024-01-04,01:42 PM
371772,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-01-04 13:48:00,2024-01-14 13:48:00,2024-01-04 13:48:00,2024-01-08 08:56:00,03,450A,"9920 Porto Rico Rd,  Houston,  Texas,  77041 ( RL and Cora Johnson park)",Remove 4 dead Monterrey Oak trees inside RL & Cora Johnson Park on SE corner of community center by private fence. ,TREEMAINTENANCE,2024-01-04 01:48 PM,,0.0,"(Copied from Service Request 200399): ""Review park for dead trees. Generate work orders to in-house for small removals. All other removals go to the contractor. ""","3, ZONE",200399,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2024-01-04,01:48 PM,2024-01-14,01:48 PM,2024-01-04,01:48 PM,2024-01-08,08:56 AM,2024-01-04,01:48 PM
371780,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-01-04 14:25:00,2024-01-14 14:25:00,2024-01-04 14:25:00,2024-01-08 08:30:00,02,451E,4418 Bingle Rd (Nacol Park),Remove one dead China berry tree at the border of Nacol Park. ,TREEMAINTENANCE,2024-01-04 02:25 PM,,0.0,"(Copied from Service Request 200403): ""Review park for dead trees. Generate work orders to in-house for small removals. All other removals go to the contractor. ""","3, ZONE",200403,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2024-01-04,02:25 PM,2024-01-14,02:25 PM,2024-01-04,02:25 PM,2024-01-08,08:30 AM,2024-01-04,02:25 PM
371787,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-05 07:01:00,2025-01-04 07:01:00,2024-01-05 07:01:00,2024-01-05 12:00:00,B,454C,"5802 Mayle St,  Houston,  Texas,  77016","2 Live Oak - 3"" caliper ",TREEPLANTING,2024-01-05 07:01 AM,,0.0,,"4, ZONE",200781,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-05,07:01 AM,2025-01-04,07:01 AM,2024-01-05,07:01 AM,2024-01-05,12:00 PM,2024-01-05,07:01 AM
371788,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-05 07:05:00,2025-01-04 07:05:00,2024-01-05 07:05:00,2024-01-05 12:00:00,B,454C,"5804 Mayle St,  Houston,  Texas,  77016","2 Live Oak - 3"" caliper ",TREEPLANTING,2024-01-05 07:05 AM,,0.0,,"4, ZONE",200782,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-05,07:05 AM,2025-01-04,07:05 AM,2024-01-05,07:05 AM,2024-01-05,12:00 PM,2024-01-05,07:05 AM
371791,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-05 07:28:00,2025-01-04 07:28:00,2024-01-05 07:28:00,2024-01-05 12:00:00,B,454C,"5808 Mayle St,  Houston,  Texas,  77016","2 Live Oak - 3"" caliper ",TREEPLANTING,2024-01-05 07:28 AM,,0.0,,"4, ZONE",200783,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,3.0,2024-01-05,07:28 AM,2025-01-04,07:28 AM,2024-01-05,07:28 AM,2024-01-05,12:00 PM,2024-01-05,07:28 AM
371796,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR",2024-01-05 07:56:00,2025-01-04 07:56:00,2024-01-05 07:56:00,2024-01-05 12:00:00,C,452J,"1606 Woodcrest Dr,  Houston,  Texas,  77018","1 Live Oak - 4"" caliper ",TREEPLANTING,2024-01-05 07:56 AM,,0.0,"(Copied from Service Request 200666): ""From photo provided by customer, magnolia was dead prior to removal.""","3, ZONE",200666,00 - Work completed by in-house or contractor.,Tree Protection Rev,Tree Protection Review Inspection,6.0,2024-01-05,07:56 AM,2025-01-04,07:56 AM,2024-01-05,07:56 AM,2024-01-05,12:00 PM,2024-01-05,07:56 AM
371797,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-05 08:16:00,2024-02-04 08:16:00,2024-01-12 12:00:00,2024-01-25 12:00:00,K,571A,"6002 Arboles Dr,  Houston,  Texas,  77035","Remove and stump grind dead 25"" oak with fungus ",TREEMAINTENANCE,2024-01-05 08:16 AM,FY24 - Prime Trees,378.0,Invoice #151922,"7, ZONE",200779,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-05,08:16 AM,2024-02-04,08:16 AM,2024-01-12,12:00 PM,2024-01-25,12:00 PM,2024-01-05,08:16 AM
371798,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-05 08:17:00,2024-01-23 12:00:00,2024-01-09 12:00:00,2024-02-02 12:00:00,I,534R,6700 Long Dr (Cullinan Park),"Remove two trees inside the park. 1 at front between parking lot and the entrance of walking trail, 2nd backside of the park blocking the trail.",TREEMAINTENANCE,2024-01-05 08:17 AM,FY24 - Prime Trees,246.75,Invoice #152564,"6, ZONE",200788,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-05,08:17 AM,2024-01-23,12:00 PM,2024-01-09,12:00 PM,2024-02-02,12:00 PM,2024-01-05,08:17 AM
371806,DEBRIS PICK-UP,2,CLOSED,"GSM, NORTH",2024-01-05 08:57:00,2024-01-15 08:57:00,2024-01-11 15:41:00,2024-01-24 12:00:00,H,453X,915 Northwood St (Montie Beach Park),Pick the unattended debris of felled Creppe Myrtle by tennis court inside Montie Beach Park. ,TREEMAINTENANCE,2024-01-05 08:57 AM,,0.0,Completed on 01/24/2024. See email attached.,"3, ZONE",200790,00 - Work completed by in-house or contractor.,Tree Code Violation,Tree Code Violation Inspection,0.0,2024-01-05,08:57 AM,2024-01-15,08:57 AM,2024-01-11,03:41 PM,2024-01-24,12:00 PM,2024-01-05,08:57 AM
371811,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-05 09:25:00,2024-02-04 09:25:00,2024-01-11 12:00:00,2024-01-19 12:00:00,F,490W,"9671 Meadowvale Dr,  Houston,  Texas,  77063","Prune 35"" live oak for 14' over the street clearance ",TREEMAINTENANCE,2024-01-05 09:25 AM,FY24 - Westco Grounds,100.0,Invoice #69067,"2, ZONE","200801,201086",00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-01-05,09:25 AM,2024-02-04,09:25 AM,2024-01-11,12:00 PM,2024-01-19,12:00 PM,2024-01-05,09:25 AM
371812,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-05 09:25:00,2024-02-04 09:25:00,2024-04-23 12:00:00,2024-05-25 12:00:00,D,533G,3430 S Parkwood Dr (Parkwood Park),Remove one dead pine tree across the address inside the park and grind stump.,TREEMAINTENANCE,2024-01-05 09:25 AM,FY24 - Prime Trees,378.0,Invoice #161155,"6, ZONE",200601,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-05,09:25 AM,2024-02-04,09:25 AM,2024-04-23,12:00 PM,2024-05-25,12:00 PM,2024-01-05,09:25 AM
371823,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-05 09:54:00,2024-02-04 09:54:00,2024-01-11 12:00:00,2024-01-19 12:00:00,D,493Z,"2802 Canfield St, Houston, Texas, 77004","Trim one 45"" Live Oak 14ft above street, 8ft over sidewalk, clear stop sign obstruction and remove suckers.",TREEMAINTENANCE,2024-01-05 09:54 AM,FY24 - Westco Grounds,100.0,Invoice #69067,"6, ZONE",200729,00 - Work completed by in-house or contractor.,Tree Trim,Tree Trim Inspection,0.0,2024-01-05,09:54 AM,2024-02-04,09:54 AM,2024-01-11,12:00 PM,2024-01-19,12:00 PM,2024-01-05,09:54 AM
371829,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-05 10:21:00,2024-02-04 10:21:00,2024-01-12 12:00:00,2024-03-07 12:00:00,G,490E,"Gessner Rd & Rip Van Winkle Dr,  Houston,  Texas,  77024",Remove and stump grind dead pine in median on gessner,TREEMAINTENANCE,2024-01-05 10:21 AM,FY24 - Prime Trees,378.0,Invoice #154749,"2, ZONE",200719,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-05,10:21 AM,2024-02-04,10:21 AM,2024-01-12,12:00 PM,2024-03-07,12:00 PM,2024-01-05,10:21 AM
371849,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-01-05 11:52:00,2024-01-06 11:52:00,2024-01-05 11:52:00,2024-01-10 12:24:00,05,494U,301 Altic St (Harrisburg Hike & BIke Trail),Remove one tree fell on the house from walking trail on the side of the parcel. High priority ,TREEMAINTENANCE,2024-01-05 11:52 AM,,435.75,"Attempted service on Friday, 1/5/24, but ground was too wet. Could not get equipment near tree. Will reschedule when ground is dry.","5, ZONE",200813,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-05,11:52 AM,2024-01-06,11:52 AM,2024-01-05,11:52 AM,2024-01-10,12:24 PM,2024-01-05,11:52 AM
371852,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR",2024-01-05 12:25:00,2024-02-04 12:25:00,2024-03-11 12:00:00,2025-08-27 12:00:00,C,452R,540 W 34th St (Graham Park),Remove 21 dead trees inside Graham Park. 19 require stump grinding. Trees #11 and #13 have been changed to trimming only. DO NOT REMOVE!,TREEMAINTENANCE,2024-01-05 12:25 PM,FY26 - Prime Trees,5943.0,Invoice #188652.,"3, ZONE",200387,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2024-01-05,12:25 PM,2024-02-04,12:25 PM,2024-03-11,12:00 PM,2025-08-27,12:00 PM,2024-01-05,12:25 PM
371856,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE",2024-01-05 12:39:00,2024-01-15 12:39:00,2024-01-11 15:41:00,2024-02-01 12:29:00,06,452R,"540 W 34th St,  Houston,  Texas,  77018 (Graham Park)","Remove 20 small dead trees throughout Graham Park. 2 Pines near tennis court, 1 Pine near playground, 1 Bald Cypress and 16 Pines on SE corner. Dead shrubs on E side along private fence.",TREEMAINTENANCE,2024-01-05 12:39 PM,,0.0,Routing back to Urban Forestry.,"3, ZONE",200387,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2024-01-05,12:39 PM,2024-01-15,12:39 PM,2024-01-11,03:41 PM,2024-02-01,12:29 PM,2024-01-05,12:39 PM
371858,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-01-05 13:04:00,2024-01-06 13:04:00,2024-01-05 13:04:00,2024-01-09 08:04:00,01,533R,"6802 Foster St,  Houston,  Texas,  77021",Remove one downed tree blocking the street along ward st.,TREEMAINTENANCE,2024-01-05 01:04 PM,,157.5,"(Copied from Service Request 200819): ""Tree on the ground on City property""","6, ZONE",200819,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-05,01:04 PM,2024-01-06,01:04 PM,2024-01-05,01:04 PM,2024-01-09,08:04 AM,2024-01-05,01:04 PM
371864,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE",2024-01-05 13:40:00,2024-01-06 13:40:00,2024-01-05 13:40:00,2024-01-09 08:41:00,03,535W,"6405 N Haywood Dr, Houston, Texas, 77061",Remove one downed tree blocking the whole street. High priority. ,TREEMAINTENANCE,2024-01-05 01:40 PM,,157.5,"This particular place has quite uneven ROW. I could not find water meter in front of this house to be sure about it. If I rely on Collector it is on private property.  We should clear the road anyway. But before I leave,  one guy showed up from publi","6, ZONE","200815,200818,200823,200827",00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,0.0,2024-01-05,01:40 PM,2024-01-06,01:40 PM,2024-01-05,01:40 PM,2024-01-09,08:41 AM,2024-01-05,01:40 PM
371868,DEBRIS PICK-UP,2,CLOSED,"UF, IN-HOUSE",2024-01-05 15:11:00,2024-01-15 15:11:00,2024-01-05 15:11:00,2024-01-08 12:41:00,06,451N,8203 Vogue Ln (Schwartz Park),Pick debris of broken branches inside Schwartz Park. Debris are by football field towards school building.,TREEMAINTENANCE,2024-01-05 03:11 PM,,0.0,"(Copied from Service Request 200402): ""32 water oak, 31"" water oak, 10"" Chinese tallow, 23"" water oak, 14"" loblolly pine, 19"" wateroak ""","3, ZONE",200402,00 - Work completed by in-house or contractor.,Tree Removal,Tree Removal Inspection,3.0,2024-01-05,03:11 PM,2024-01-15,03:11 PM,2024-01-05,03:11 PM,2024-01-08,12:41 PM,2024-01-05,03:11 PM
