"workorderid","description","priority","status","submit_to","proj_start_date","proj_finish_date","actual_start","actual_finish","shop","map_page","address","location","category","date_initiated","project","total_cost","comments","zone","request_ids","resolution","sr_problem_code","sr_description","sr_priority","proj_difference","actual_difference","request_id1","request_id2","request_id3","request_id4","request_id5","request_id6","request_id7","request_id8","request_id9"
369977,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 11:10:00","2023-11-10 11:10:00","2023-10-18 12:00:00","2025-07-03 11:53:00",C,"492F","6501 Memorial Dr (Memorial Park - Soccer Field)","Remove and stump grind one dead 38"" loblolly pine Tree located  at Mermorial Park field#8 soccer field. Tree is inside fence so you need to call John Parker ( Assistant Superintendent ph-3465162380) to open the gate and necessary help. See comment",TREEMAINTENANCE,"2023-10-11 11:10:00",FY25 - Prime Trees,630.0,Invoice #185189.,"2, ZONE","197713,198981","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,623,"197713","198981","","","","","","",""
369978,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 11:49:00","2023-11-10 11:49:00","2023-10-18 12:00:00","2023-11-11 12:00:00",I,"574D","6995 Ashburn St,  Houston,  Texas,  77061",Trim 2 pecan tree across the street 14 ft above the street. ,TREEMAINTENANCE,"2023-10-11 11:49:00",FY24 - Prime Trees,183.75,Invoice #148949,"6, ZONE","198767","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,24,"198767","","","","","","","",""
369979,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 11:57:00","2023-11-10 11:57:00","2023-10-18 12:00:00","2023-11-11 12:00:00",I,"574D","6995 Ashburn St,  Houston,  Texas,  77061",Remove one dying and hazardous pecan tree in front of the address. ,TREEMAINTENANCE,"2023-10-11 11:57:00",FY24 - Prime Trees,435.75,Invoice #148949,"6, ZONE","198767","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,24,"198767","","","","","","","",""
369980,TRIM BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2023-10-11 12:18:00","2023-11-10 12:18:00","2023-10-12 12:00:00","2023-10-17 13:24:00","02","492E","1500 E Memorial Loop (Memorial Park - Tennis Center)",Trim all deadwoods and low hanging branches/limbs of 12 marked trees around tennis Center of Memorial Park. SEE comment for details.,TREEMAINTENANCE,"2023-10-11 12:18:00","",1050.0,"three live oaks behind office ( make sure all limbs are 8ft above trail and gate is clear ), Creppe Myrtle and live oak behind tennis court ( all deadwoods and 8ft above trail in case of Creppe Myrtle)  three Sycamores infront of office gate ( 8ft a","2, ZONE","199065","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,1,30,5,"199065","","","","","","","",""
369981,REMOVAL BY IN-HOUSE,2,CLOSED,"GSM, WEST","2023-10-11 12:47:00","2023-10-21 12:47:00","2023-10-11 12:47:00","2023-10-18 12:00:00",C,"492E","1500 E Memorial Loop (Memorial Park - Tennis Center)",Remove 5 small dead trees inside Memorial Park. Trees are in golf course area behind tennis center office. Report to office to unlock the gate for vehicle.,TREEMAINTENANCE,"2023-10-11 12:47:00","",0.0,"(Copied from Service Request 199065): ""8323957556 ( Tennis center front desk 7:30-9pm) only.""","2, ZONE","199065","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,1,10,6,"199065","","","","","","","",""
369982,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 13:11:00","2023-11-10 13:11:00","2023-10-12 12:00:00","2023-10-18 12:00:00",C,"492E","1500 E Memorial Loop (Memorial Park - Tennis Center)",Remove and stump grind four dead loblolly pines behind tennis court #5 in Gulf course area of Memorial park. Report to Tennis Center office ( phone 8323957556) about your work order and to unlock the gate for vehicle. ,TREEMAINTENANCE,"2023-10-11 13:11:00",FY24 - Prime Trees,656.25,Invoice #147801,"2, ZONE","199065","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,1,30,6,"199065","","","","","","","",""
369983,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 13:18:00","2023-11-10 13:18:00","2023-10-18 12:00:00","2023-10-28 12:00:00",B,"455F","7833 Laura Koppe Rd,  Houston,  Texas,  77028",Trim 6 trees in esplanade between Laura Koppe and and woodlyn for street clearance and view obstruction ,TREEMAINTENANCE,"2023-10-11 13:18:00",FY24 - Prime Trees,416.85,Invoice #148316,"4, ZONE","198825,199101","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,10,"198825","199101","","","","","","",""
369984,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 13:34:00","2024-04-10 13:34:00","2023-10-18 12:00:00","2024-04-13 12:00:00",H,"493C","212 Parkview St (Woodland Park)",Remove two dead Loblolly Pine trees in fenced area adjacent to Woodland Park Community Center. Photo attached. Coordinate with community center office for keys to open  gate to reach the tree base. Trees not marked.,TREEMAINTENANCE,"2023-10-11 13:34:00",District H - Dangerous Tree Removal,561.75,Invoice #162858,"3, ZONE","199162,202289","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,182,178,"199162","202289","","","","","","",""
369985,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 13:46:00","2023-11-10 13:46:00","2023-10-18 12:00:00","2023-11-17 12:00:00",C,"492D","628 Rutland St,  Houston,  Texas,  77007",Remove and stump grind one dead Bald Cypress tree in RoW infront of the address. ,TREEMAINTENANCE,"2023-10-11 13:46:00",FY24 - Prime Trees,141.75,Invoice #149297,"3, ZONE","198847","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,30,"198847","","","","","","","",""
369986,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 13:50:00","2023-11-10 13:50:00","2023-10-18 12:00:00","2024-01-05 12:00:00",B,"455E","7302 Springdale St,  Houston,  Texas,  77028",Trim 6 trees for street clearance along Darien st and 1 pecan at the corner of listed address for street clearance ,TREEMAINTENANCE,"2023-10-11 13:50:00",FY24 - Prime Trees,533.4,Invoice #151548,"4, ZONE","198334","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,79,"198334","","","","","","","",""
369987,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-11 13:50:00","2023-11-10 13:50:00","2023-10-18 12:00:00","2023-11-09 12:00:00",J,"530W","9303 Claridge Dr,  Houston,  Texas,  77031","Prune 45"" live oak for deadwood, limbs touching and next to light pole and 14' over the street clearance ",TREEMAINTENANCE,"2023-10-11 13:50:00",FY24 - Prime Trees,136.5,Invoice #148949,"7, ZONE","197416","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,22,"197416","","","","","","","",""
369988,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2023-10-11 14:24:00","2023-10-12 14:24:00","2023-10-11 14:24:00","2023-10-16 13:38:00","02","535L","2201 Central St (Milby Park)",Remove one downed tree inside the park close to kids playground.  Low priority ,TREEMAINTENANCE,"2023-10-11 14:24:00","",435.75,"(Copied from Service Request 199161): ""Large tree down in Milby Park near pavillion. Address is 2001 Central.""","5, ZONE","199161","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,1,4,"199161","","","","","","","",""
369989,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2023-10-11 14:54:00","2024-10-10 14:54:00","2023-10-11 14:54:00","2023-10-11 12:00:00",C,"493N","604 W Clay St,  Houston,  Texas,  77019","3 Live Oak - 1 1/2"" caliper ",TREEPLANTING,"2023-10-11 14:54:00","",0.0,"(Copied from Service Request 198608): ""Please see customer's revised plans.""","2, ZONE","198608","00 - Work completed by in-house or contractor.",Tree Protection Rev,Tree Protection Review Inspection,6,365,-1,"198608","","","","","","","",""
369990,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 06:39:00","2023-11-11 06:39:00","2023-10-18 12:00:00","2025-04-02 12:00:00",C,"453S      ","304 E 27th St,  Houston,  Texas,  77008",Remive/trim all the deadwoods/branches/limbs of two live oaks in RoW across the street of the given address. Trim dead limbs all the way to the top and around the canopy. ,TREEMAINTENANCE,"2023-10-12 06:39:00",FY25 - Prime Trees,273.0,Invoice #180320.,"3, ZONE","199170","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,532,"199170","","","","","","","",""
369991,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2023-10-12 07:36:00","2024-10-11 07:36:00","2023-10-12 07:36:00","2023-10-12 12:00:00",F,"529A","4135 L St (Prayer Hall)","4 Live Oak - 1 1/2"" caliper 
1 Texas Red Oak - 1 1/2"" caliper ",TREEPLANTING,"2023-10-12 07:36:00","",0.0,"(Copied from Service Request 198606): ""Please see customer's revised plan.""","2, ZONE","198606","00 - Work completed by in-house or contractor.",Tree Protection Rev,Tree Protection Review Inspection,7,365,0,"198606","","","","","","","",""
369992,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 08:06:00","2023-11-11 08:06:00","2023-10-18 12:00:00","2024-01-02 12:00:00",C,"532H","2027 Addison Rd,  Houston,  Texas,  77030","Remove and stump grind declining 28"" tallow with fungus on trunk. On goldsmith side of property ",TREEMAINTENANCE,"2023-10-12 08:06:00",FY24 - Prime Trees,378.0,Invoice #151186,"7, ZONE","198363","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,76,"198363","","","","","","","",""
369993,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 08:13:00","2023-11-15 12:00:00","2023-11-01 12:00:00","2023-11-28 12:00:00",C,"532H","2027 Addison Rd,  Houston,  Texas,  77030","Remove hollow 25"" tallow on goldsmith side higher priority ",TREEMAINTENANCE,"2023-10-12 08:13:00",FY24 - Prime Trees,378.0,Invoice #149761,"7, ZONE","197825,198363","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,34,27,"197825","198363","","","","","","",""
369994,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2023-10-12 08:20:00","2024-10-11 08:20:00","2023-10-12 08:20:00","2023-10-12 12:00:00",D,"493V","3032 Gray St,  Houston,  Texas,  77004","2 Live Oak - 1 1/2"" caliper ",TREEPLANTING,"2023-10-12 08:20:00","",0.0,"(Copied from Service Request 198801): ""Please see customer's revised plan.""","6, ZONE","198801","00 - Work completed by in-house or contractor.",Tree Protection Rev,Tree Protection Review Inspection,6,365,0,"198801","","","","","","","",""
369996,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 09:02:00","2023-11-11 09:02:00","2023-10-18 12:00:00","2025-04-10 12:00:00",H,"493B","3412 Watson St,  Houston,  Texas,  77009","Remove 33"" pecan on side of address.",TREEMAINTENANCE,"2023-10-12 09:02:00","",582.75,Work order cancelled.,"3, ZONE","197049","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,540,"197049","","","","","","","",""
369997,EMERGENCY REMOVAL BY IN-HOUSE,1,CLOSED,"UF, IN-HOUSE","2023-10-12 09:03:00","2023-10-13 09:03:00","2023-10-12 09:03:00","2023-10-19 14:16:00","07","570D","11906 Sandpiper Dr,  Houston,  Texas,  77035","Remove fallen 18"" tree that fell and is in front of doorway high priority ",TREEMAINTENANCE,"2023-10-12 09:03:00","",157.5,"(Copied from Service Request 199185): ""City tree blocking residence door.""","7, ZONE","199185","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,1,7,"199185","","","","","","","",""
369998,REMOVAL BY IN-HOUSE,2,CLOSED,"UF, IN-HOUSE","2023-10-12 09:56:00","2023-10-22 09:56:00","2023-10-12 09:56:00","2023-10-26 10:12:00","03","571T","6406 Loma Linda Ave,  Houston,  Texas,  77085","Remove 3 less than 10"" mulberry blocking culvert ",TREEMAINTENANCE,"2023-10-12 09:56:00","",0.0,"(Copied from Service Request 199148): ""5old caller for broken limb to contact neighborhood service and was going to create wo for a removal of few small mulberry blocking culvert ""","7, ZONE","199148","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,10,14,"199148","","","","","","","",""
369999,TREE/SEEDLING PLANTING,4,CLOSED,"UF, CONTRACTOR","2023-10-12 09:56:00","2024-10-11 09:56:00","2023-10-12 09:56:00","2023-10-12 12:00:00",G,"489V","10146 Westheimer Rd (KROOZIN WESTHEIMER)","4 Texas Red Oak - 1 1/2"" caliper 
16 Live Oak - 2 1/2"" caliper ",TREEPLANTING,"2023-10-12 09:56:00","",0.0,"(Copied from Service Request 198621): ""Please see customer's revised plans.""","2, ZONE","198621","00 - Work completed by in-house or contractor.",Tree Protection Rev,Tree Protection Review Inspection,7,365,0,"198621","","","","","","","",""
370000,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 10:01:00","2023-11-11 10:01:00","2023-10-18 12:00:00","2023-11-03 12:00:00",C,"492D","1010 Waverly St,  Houston,  Texas,  77008",Trim 4 trees in alley behind address for roof clearance ,TREEMAINTENANCE,"2023-10-12 10:01:00",FY24 - Prime Trees,324.45,Invoice #148903,"3, ZONE","198499","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,16,"198499","","","","","","","",""
370001,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 10:02:00","2023-11-11 10:02:00","2023-10-18 12:00:00","2023-12-09 12:00:00",D,"533G","3405 Oakdale St,  Houston,  Texas,  77004",Remove two hazardous trees in front of the address and grind stump. ,TREEMAINTENANCE,"2023-10-12 10:02:00",FY24 - Prime Trees,1212.75,Invoice #150245,"6, ZONE","198521,198841,200030","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,52,"198521","198841","200030","","","","","",""
370002,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 10:02:00","2023-11-11 10:02:00","2023-10-18 12:00:00","2024-01-06 12:00:00",B,"456F","8201 John Ralston Rd (Brock Park - Golf Course)",Remove and stump grind 7 dead trees ( 4 pines and three Sweetgums) from Brock Park. Trees are near picnic area/office building and Northside of entry gate on sides of gulf course. ,TREEMAINTENANCE,"2023-10-12 10:02:00",FY24 - Prime Trees,3454.5,Invoice #151548,"4, ZONE","199073","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,30,80,"199073","","","","","","","",""
370003,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 10:31:00","2023-11-11 10:31:00","2023-10-18 12:00:00","2023-10-30 12:00:00",H,"493D","1700 Lee St,  Houston,  Texas,  77026",Trim 4 trees on Lee St from hardy to McKee st,TREEMAINTENANCE,"2023-10-12 10:31:00",FY24 - Prime Trees,308.7,Invoice #148903,"4, ZONE","198966","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,12,"198966","","","","","","","",""
370004,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 10:35:00","2023-10-13 10:35:00","2023-10-23 12:00:00","2023-11-13 12:00:00","09","611B","6102 Quiet Village Ct,  Houston,  Texas,  77053",Prune 2 broken and hanging limbs in trees next to mailboxes higher priority ,TREEMAINTENANCE,"2023-10-12 10:35:00",FY24 - Westco Grounds,200.0,Invoice #65696,"7, ZONE","199089","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,1,21,"199089","","","","","","","",""
370005,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 10:46:00","2023-11-11 10:46:00","2023-10-18 12:00:00","2024-03-06 12:00:00",D,"534F","5054 Nassau Rd,  Houston,  Texas,  77021",Remove one oak tree in front of the address and grind stump. ,TREEMAINTENANCE,"2023-10-12 10:46:00","",845.25,"(Copied from Service Request 197115): ""Tree is dead, dying, or dangerous.""","6, ZONE","197115","03 - Canceled. Property owner refused service.",Tree Removal,Tree Removal Inspection,0,30,140,"197115","","","","","","","",""
370008,REMOVAL & STUMP GRINDING BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 11:26:00","2024-06-28 11:26:00","2023-10-18 12:00:00","2024-12-13 12:00:00",I,"574C","6746 Crosswell St,  Houston,  Texas,  77087",Remove one water oak tree in front of the address and grind stump. ,TREEMAINTENANCE,"2023-10-12 11:26:00",FY25 - Prime Trees,582.75,Invoice #174184.,"6, ZONE","198548","00 - Work completed by in-house or contractor.",Tree Removal,Tree Removal Inspection,0,260,422,"198548","","","","","","","",""
370009,REMOVAL BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 11:31:00","2023-11-11 11:31:00","2023-10-18 12:00:00","2023-11-07 12:00:00",I,"456T","4017 Colvin St,  Houston,  Texas,  77013",Remove two trees ( one dead willow oak and one dead stem of multistem Willow oak) in RoW on southern side of the address.,TREEMAINTENANCE,"2023-10-12 11:31:00",FY24 - Prime Trees,246.75,Invoice #148903,"4, ZONE","198291","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,20,"198291","","","","","","","",""
370010,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 11:54:00","2023-11-11 11:54:00","2023-10-18 12:00:00","2023-11-03 12:00:00",I,"456Y","Maxey Rd & Pecan Ct, Houston, Texas, 77013",Trim the limbs of pecan and mulberry on south west corner of intersection to clear the visibility of street light. ,TREEMAINTENANCE,"2023-10-12 11:54:00",FY24 - Prime Trees,84.0,Invoice #148903,"4, ZONE","198326","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,16,"198326","","","","","","","",""
370011,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 12:26:00","2023-11-11 12:26:00","2023-10-18 12:00:00","2023-10-31 12:00:00",H,"493H","1001 Brooks St,  Houston,  Texas,  77009",Trim 3 trees at address along gentry for sidewalk clearance,TREEMAINTENANCE,"2023-10-12 12:26:00",FY24 - Prime Trees,213.15,Invoice #148903,"4, ZONE","199119","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,13,"199119","","","","","","","",""
370012,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 12:45:00","2023-11-11 12:45:00","2023-10-18 12:00:00","2023-10-31 12:00:00",H,"493G","2001 Hickory St,  Houston,  Texas,  77007",Trim 5 live oaks and 1 hackberry along side of address for street clearance ,TREEMAINTENANCE,"2023-10-12 12:45:00",FY24 - Prime Trees,429.45,Invoice #148903,"2, ZONE","197513","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,13,"197513","","","","","","","",""
370013,TRIM BY CONTRACTOR,3,CLOSED,"UF, CONTRACTOR","2023-10-12 12:59:00","2023-11-11 12:59:00","2023-10-18 12:00:00","2023-10-31 12:00:00",H,"493G","1414 spring st Houston,  Texas,  77007",Trim 2 live oaks infront of address for clearance from driveway ,TREEMAINTENANCE,"2023-10-12 12:59:00",FY24 - Prime Trees,123.9,Invoice #148903,"2, ZONE","197513","00 - Work completed by in-house or contractor.",Tree Trim,Tree Trim Inspection,0,30,13,"197513","","","","","","","",""
